ThisApplication,ProceduresCalled,ExternalApplication
p_in,RptPriceListByItemClassSeqAndItemCodeCustPrceCatPS,p_in
p_in,CopyINVWHSDetails,p_in
p_in,CostMaintenanceControl,p_in
p_in,ConfirmSPLIT,p_in
p_in,UpdateStockTakeMajorItemClass,p_in
p_in,UpdateSerialNoBatchNoDetails,p_in
p_in,UpdateInventoryWhseFile,p_in
p_in,CreateInventoryWarehouseStockTran,p_in
p_in,CreateAWhseTransfer,p_in
p_in,UpdateItemMasterBaseCostBasePriceForOneItemOnly,p_in
p_in,RptStockTakeConfirmedVariationReport,p_in
p_in,RptStockValuationReportRetrospectiveSelect,p_in
p_in,ResetStockQtys,p_in
p_in,RepriceControl,p_in
p_in,CreateATransferToInvWhseTran,p_in
p_in,RptItemWarehouseList,p_in
p_in,ResetInventoryBasePriceToBOMPriceAndListChanges,p_in
p_in,SelectStocktakeReportSequence,p_in
p_in,RptContractListSelect,p_in
p_in,RptStockValuationSummaryByItemClassReportAllWhseRetrospectiveSelect,p_in
p_in,RptStockStatusReportForEmployee,p_in
p_in,BrowseStockTakeMajorItemClass,p_in
p_in,ItemClassMaintenanceControl,p_in
p_in,InventoryMasterReportControl,p_in
p_in,RptPriceListForCustomerByItemClassSelect,p_in
p_in,UpdateStocktakeCount,p_in
p_in,BrowseStockTakesForCustomer,p_in
p_in,RptStockTakeStatus,p_in
p_in,UpdateItemPricingGroupDesc,p_in
p_in,BrowseCostingCategoryDesc,p_in
p_in,BrowsePricingDetailsByCustCatWhseAndItem,p_in
p_in,ResetInventoryBaseCostToBOMCostAndListChanges,p_in
p_in,BrowseInvWhseForStndCostBasePriceUpdate,p_in
p_in,RptPriceListByItemCodeReportSelect,p_in
p_in,BrowseWhseTransfers,p_in
p_in,RptItemWarehouseListByLocation,p_in
p_in,BrowseWarehousesForEnquiry,p_in
p_in,RptPOCheckList,p_in
p_in,GenerateItemPricesForItemClass,p_in
p_in,RptItemCostAnalysisListSelect,p_in
p_in,BrowsePricingDetailsByItemPricingGrp,p_in
p_in,UpdateWhseTransfers,p_in
p_in,BrowseUOMDesc,p_in
p_in,CopyINVWHSForClassDetails,p_in
p_in,BrowsePricingDetailsByItem,p_in
p_in,BrowsePricingDetailsByCustCatAndItem,p_in
p_in,RptItemsWithNoWarehouseList,p_in
p_in,RptSuppliersCostListByClassSeqAndItemCodeNPS,p_in
p_in,RptSlowMovingStockValuationReport,p_in
p_in,ViewInventoryWhseFile,p_in
p_in,RptCostPriceAnalysisByItemClass,p_in
p_in,UpdatePromotion,p_in
p_in,CreateAnInterCoyTransferFromInvWhseTran,p_in
p_in,AddAnItemToStocktake,p_in
p_in,RecostBOMControl,p_in
p_in,ViewInventoryWhseFileForDataCaptureCopy,p_in
p_in,ExportToCSVPromptForIN,p_in
p_in,UpdateImageLinkageFileForInvMaster,p_in
p_in,RptCostPriceAnalysisByItemCode,p_in
p_in,RptItemBasePriceAnalysisListByItemClassCode,p_in
p_in,RptPOCheckListSelect,p_in
p_in,UpdateItemCostByWhseCostCatUOM,p_in
p_in,UpdateItemWarehousePrice,p_in
p_in,RptStockValuationSummaryByItemClassReportRetrospectiveSelect,p_in
p_in,RptSuppliersCostListForItemsWithin30Days,p_in
p_in,CreateAnInterCoyTransferToInvWhseTran,p_in
p_in,AssembleAnItem,p_in
p_in,BrowsePricingDetailsByCustCatWhseAndItemPricingGrp,p_in
p_in,RptStockValuationSummaryByItemClassReportRetrospective,p_in
p_in,UpdateCostingCategoryDesc,p_in
p_in,RptStdJobInventoryWarehouseCostAnalysisReportSelect,p_in
p_in,BrowseInvWhseForLocationUpdate,p_in
p_in,RptItemWhseBaseCostPriceReportSelect,p_in
p_in,BrowseInvWhseStndCostPriceTranHistory,p_in
p_in,RptItemListByCostingCategory,p_in
p_in,RptPriceListForCustomerByItemClassSeq,p_in
p_in,RptStockTakeCountSheet,p_in
p_in,BrowseInventoryExcludeWords,p_in
p_in,BrowsePricingDetailsByWhseAndItemPricingGrp,p_in
p_in,CopyWarehouseItemDetails,p_in
p_in,RptBOMInventoryWarehouseCostAnalysisReport,p_in
p_in,PriceMaintenanceControl,p_in
p_in,UpdateEmpWhseDetails,p_in
p_in,ResetStandardPriceToBomPriceWarning,p_in
p_in,RptPriceListForCustPricingCategoryByItemClassSelect,p_in
p_in,CreateAnItemWhseRecord,p_in
p_in,RptItemList,p_in
p_in,RptItemBasePriceAnalysisListByItemCode,p_in
p_in,UpdateItemComments,p_in
p_in,BrowseInterCoyTransfers,p_in
p_in,BrowseInventoryWhseFileForStockStatus,p_in
p_in,ViewInventoryMasterForDataCaptureCopy,p_in
p_in,UpdateCONTRACT,p_in
p_in,BrowseInventoryWhseFileForDatacapture,p_in
p_in,SelectStocktakeDateForSummaryReport,p_in
p_in,UpdateCustCatPriceForItemClass,p_in
p_in,UpdateInventoryWhseFileLocationsOnly,p_in
p_in,ConfirmStocktakeCancellationPrompt,p_in
p_in,RptSuppliersCostListByClassSeqAndItemCodeWithBaseCostNPS,p_in
p_in,RptSlowMovingStockValuationReportSelect,p_in
p_in,RptStocktakeValuationReportSelect,p_in
p_in,RptStockTakeControlSheet,p_in
p_in,BrowseCONTRACT,p_in
p_in,SupplierMaintenanceControl,p_in
p_in,RptItemBaseCostBasePriceAnalysisByItemCode,p_in
p_in,RptItemListSelect,p_in
p_in,ConfirmAssemble,p_in
p_in,RptItemWhseBaseCostBasePriceAnalysisByItemCode,p_in
p_in,RptCostPriceAnalysisByItemClassForWhse,p_in
p_in,RptPriceListByItemClassSeqAndItemCodeCustPrceCatPSWithQtyBreaks,p_in
p_in,UpdateIwhSuppFile,p_in
p_in,UpdateWhseCategory,p_in
p_in,BrowseInventoryMasterForDataCapture,p_in
p_in,RptPriceListByItemClassSeqAndItemCodeNPS,p_in
p_in,ResetItemBasePriceAnalysisListByItemClassCode,p_in
p_in,ResetStandardCostToBomCostWarning,p_in
p_in,CreateAnItem,p_in
p_in,BrowseBOMStockStatus,p_bm
p_in,CalculateAvailableStock,p_com
p_in,CalculateBasePriceAndVariation,p_com
p_in,CreateADocketForInterCoyTfer,p_com
p_in,CreateADocketForWhseTfer,p_com
p_in,FormatGLAccount,p_com
p_in,GetPostingYearPeriod,p_com
p_in,GetSupplierForItemMaster,p_com
p_in,GetSupplierForWhseItem,p_com
p_in,LoadWords2File,p_com
p_in,PricingCalculation,p_com
p_in,PromptWithOKYellowAlert,p_com
p_in,PromptWithYNYellowAlert,p_com
p_in,ViewItemSOHSummaryFor12PeriodsWithTORatios,p_com
p_in,ViewItemSOHSummaryFor12Periods,p_com
p_in,Write2Log,p_com
p_in,SummariseAStocktake,p_con
p_in,SetWordFilename,P_DATA
p_in,SetGlobalsFromCompanyAndEmployee,P_DATA
p_in,SetWarehouseBaseCostToInvMasterBaseCost,p_fix
p_in,AddACustomerStockTakeItem,p_jr
p_in,BrowseCustomerStocktakeCountsFile,p_jr
p_in,BrowseCustomerStocktakeFile,p_jr
p_in,RptStockOnHandAllWarehousesReport,p_jr
p_in,RptStockTakeControlSheetCustomer,p_jr
p_in,RptStockTakeCountSheetCustomer,p_jr
p_in,RptStockTakeStatusCustomer,p_jr
p_in,RptStockTakeValuationCustomer,p_jr
p_in,RptStockTakeVariationCustomer,p_jr
p_in,UpdateAlternateItemDetails,p_jr
p_in,BrowseSupplierItems,P_PO
p_in,ResetOnOrderQtys,P_PO
p_in,SelectCustomer,p_sel
p_in,SelectDescription,p_sel
p_in,SelectItemClass,p_sel
p_in,SelectSalesTaxCode,p_sel
p_in,SelectInventoryItemA,p_sel
p_in,SelectSupplier,p_sel
p_in,SelectWarehouse,p_sel
p_in,SelectInventoryItem,p_sel
p_in,SelectImageRecord,p_sel
p_in,SelectPriceCat,p_sel
p_in,SelectInventoryItemAndWhse,p_sel
p_in,SelectEmployee,p_sel
p_in,SelectBranch,p_sel
p_in,SelectItemClassA,p_sel
p_in,SelectSupplier1,p_sel
p_in,SelectCostTypeToUse,p_sel
p_in,SelectStockTakeMajorItemClass,p_sel
p_in,SelectReportMajorItemClass,p_sel
p_in,SelectBusinessDivision,p_sel
p_in,SelectCONTRACT,p_sel
p_in,BrowseAlternateItemsStockStatus,p_so
p_in,ListWarehouseAreas,p_so
p_in,ResetAllocatedAndBackorderStockQtys,p_so
p_in,RptAlternateItemsList,p_so
p_in,RptItemWithAlternatesList,p_so
p_in,RptSupplierItemsCodeList,p_so
p_in,ResetRequisitionedQtys,p_wr
p_ip,UpdateImageExcludeWords,p_ip
p_ip,BrowseDieKnifeMouldFile,p_ip
p_ip,UpdateImageLinkageFileForDKM,p_ip
p_ip,BrowseImageWords,p_ip
p_ip,RptDKMListForNotUsedSinceDate,p_ip
p_ip,BrowseImageExcludeWords,p_ip
p_ip,BrowseDieKnifeMouldFileForEnquiry,p_ip
p_ip,BrowseDKMExcludeWords,p_ip
p_ip,UpdateDieKnifeMouldmaterialDesc,p_ip
p_ip,CreateDieKnifeMould,p_ip
p_ip,RptImageLandscapeForJoborPO,p_ip
p_ip,RptImageList,p_ip
p_ip,CreateImageRegistrationRecord,p_ip
p_ip,SetupPrintType,p_ip
p_ip,UpdateImageTypeDesc,p_ip
p_ip,BrowseDKMWords,p_ip
p_ip,RptImagePortraitForJobOrPO,p_ip
p_ip,DKMReportControl,p_ip
p_ip,BrowseDKMLinkageFileToViewImages,p_ip
p_ip,BrowseImageRegistrationFile,p_ip
p_ip,RptImageLandscapeNew,p_ip
p_ip,RptDKMListByDateMadeForDateRange,p_ip
p_ip,RegenerateIPWordFile,p_ip
p_ip,UpdateImageRegistrationFile,p_ip
p_ip,BrowseDieKnifeMouldMaterialDesc,p_ip
p_ip,BrowseImageWordsForEnquiry,p_ip
p_ip,BrowseBrassTypeDesc,p_ip
p_ip,UpdateDKMExcludeWords,p_ip
p_ip,RegenerateImageGraphicLink,p_ip
p_ip,UpdateDieKnifeMouldFile,p_ip
p_ip,ViewImageRegistrationFile,p_ip
p_ip,RptDKMListForACustomerByDKMNo,p_ip
p_ip,UpdateRelatedDiesFile,p_ip
p_ip,BrowseImageRegistrationFileForEnquiry,p_ip
p_ip,BrowseImageTypeDesc,p_ip
p_ip,RptDKMListForACustomerByDateLastUsed,p_ip
p_ip,UpdateBrassTypeDesc,p_ip
p_ip,LoadWords2File,p_com
p_ip,SetWordFilename,P_DATA
p_ip,SelectCustomer,p_sel
p_ip,SelectDateForReport,p_sel
p_ip,SelectDateRangeForReport,p_sel
p_ip,SelectDescription,p_sel
p_ip,SelectDieKnifeMould,p_sel
p_ip,SelectDieKnifeMould1,p_sel
p_ip,SelectDieKnifeMouldByDimensionRange,p_sel
p_ip,SelectImageRecord,p_sel
p_ip,SelectInventoryItem,p_sel
p_ip,SelectItemClass,p_sel
p_ip,SelectSupplier,p_sel
p_ip,RptImageLandscape,p_sel
p_ip,RptImagePortrait,p_sel
p_ip,UpdateDKMRevisions,p_sel
p_ip,ViewDieKnifeMouldFile,p_sel
p_ir,UpdateWarehouseDetails,p_ir
p_ir,ResetItemBasePriceAnalysisListByItemClassCode,p_ir
p_ir,ResetItemCodeInWhseTS,p_ir
p_ir,RptItemListByCostingCategory,p_ir
p_ir,RptItemPriceListForItemsWithin30Days,p_ir
p_ir,RptContractListSelect,p_ir
p_ir,RptStockTakeConfirmedValuationReport,p_ir
p_ir,ResetStockQtys,p_ir
p_ir,RptStdJobInventoryWarehouseCostAnalysisReportSelect,p_ir
p_ir,BrowseStockTakes,p_ir
p_ir,RptCostPriceAnalysisByItemClass,p_ir
p_ir,BrowseInventoryWhseFile,p_ir
p_ir,SelectItemsForStocktake,p_ir
p_ir,BrowseInventoryMasterForDataCapture,p_ir
p_ir,UpdateInventoryWhseFile,p_ir
p_ir,UpdateInvSuppFile,p_ir
p_ir,BrowsePromotion,p_ir
p_ir,CreateInventoryWarehouseStockTran,p_ir
p_ir,RptItemListSelect,p_ir
p_ir,BrowseWarehousesForEnquiryNLR,p_ir
p_ir,UpdateSPLITHeader,p_ir
p_ir,BrowsePricingDetailsByItemClass,p_ir
p_ir,SPLITAnItem,p_ir
p_ir,RptItemsWithNoWarehouseList,p_ir
p_ir,UpdatePromotionItemPrice,p_ir
p_ir,UpdateWhseTransfers,p_ir
p_ir,UpdateWhseAreaDesc,p_ir
p_ir,BrowsePricingDetailsByWarehouseAndItem,p_ir
p_ir,BrowseInvWhseTranHistoryForSalesOrder,p_ir
p_ir,BrowseInvWhseForStndCostBasePriceUpdate,p_ir
p_ir,UpdateStocktakeCount,p_ir
p_ir,RptItemBasePriceAnalysisListByItemClassCode,p_ir
p_ir,RemoveAnItemFromStocktake,p_ir
p_ir,CopyINVWHSForClassDetails,p_ir
p_ir,CreateATransferToInvWhseTran,p_ir
p_ir,BrowseInventoryWhseFileForEnquiry,p_ir
p_ir,RptSuppliersCostListBySuppItemCode,p_ir
p_ir,RptStockStatusSelect,p_ir
p_ir,ResetStandardPriceToBomPriceWarning,p_ir
p_ir,GenerateItemPricesForItemClass,p_ir
p_ir,ResetDefaultWarehouseNumber,p_ir
p_ir,BrowseInventoryMaster,p_ir
p_ir,UpdateInventoryWhseFileLocationsOnly,p_ir
p_ir,RptCostPriceAnalysisByItemCode,p_ir
p_ir,BrowseInvWhseTranHistory,p_ir
p_ir,SelectInventoryItemAndWhseForTransferInto,p_ir
p_ir,RptMinimumStockValuationReport,p_ir
p_ir,BrowseStockTakeMajorItemClass,p_ir
p_ir,UpdateSplitDetail,p_ir
p_ir,RptStockStatusReportForEmployee,p_ir
p_ir,UpdateItemCostByWhseCostCatUOM,p_ir
p_ir,BrowseCONTRACTForInventoryMaster,p_ir
p_ir,PriceCheck,p_ir
p_ir,BrowseWarehouses,p_ir
p_ir,RptStockTakeVariationReport,p_ir
p_ir,ConfirmStocktakeCancellationPrompt,p_ir
p_ir,RptValuationReportSelect,p_ir
p_ir,RptBOMInventoryWarehousePriceAnalysisReportSelect,p_ir
p_ir,RepriceControl,p_ir
p_ir,BrowseCostingCategoryDesc,p_ir
p_ir,BrowseInvWhseForEnquiry,p_ir
p_ir,RptSlowMovingStockValuationReportSelect,p_ir
p_ir,BrowseInvMasterForStndCostBasePriceUpdate,p_ir
p_ir,ResetPricingKeyTS,p_ir
p_ir,RptItemWarehouseListSelect,p_ir
p_ir,UpdateShippedItemDesc,p_ir
p_ir,SupplierMaintenanceControl,p_ir
p_ir,CreateAnInterCoyTransferToInvWhseTran,p_ir
p_ir,ExportToCSVPromptForIN,p_ir
p_ir,UpdateCustCatWhseItemPrice,p_ir
p_ir,RptItemWhseBaseCostPriceReportSelect,p_ir
p_ir,UpdateCOMPANYDefaultBaseCostDetails,p_ir
p_ir,RptStockValuationReportSelect,p_ir
p_ir,CostMaintenanceControl,p_ir
p_ir,RptCostListSelect,p_ir
p_ir,BrowseWhseCategory,p_ir
p_ir,BrowseUOMDesc,p_ir
p_ir,BrowseInvWhseItemsToAddRemoveFromStocktake,p_ir
p_ir,UpdateCustCatPriceForItemClass,p_ir
p_ir,CreateASPLITHeader,p_ir
p_ir,CreateAWhseTransfer,p_ir
p_ir,RptCostPriceAnalysisByItemCodeForWhse,p_ir
p_ir,UpdateItemCostByWhseCostCatPct,p_ir
p_ir,BrowseInvMasterStndCostPriceTranHistory,p_ir
p_ir,WhseGenerationPrompt,p_ir
p_ir,RptSuppliersCostListByClassSeqAndItemCodeNPS,p_ir
p_ir,ResetPricingFileItemCodesTS,p_ir
p_ir,UpdateItemClass,p_ir
p_ir,RptItemBaseCostBasePriceAnalysisByItemCode,p_ir
p_ir,RptPriceListByItemClassAndItemCodePS,p_ir
p_ir,UpdateReportMajorItemClass,p_ir
p_ir,RptItemWarehouseList,p_ir
p_ir,UpdateStockTakeMajorItemClass,p_ir
p_ir,BrowseInvWhseForUpdate,p_ir
p_ir,RptStockTakeControlSheet,p_ir
p_ir,UpdateEmpWhseDetails,p_ir
p_ir,UpdateContractItemPrice,p_ir
p_ir,CreateAnItemWhseRecord,p_ir
p_ir,BrowseInvWhseForLocationUpdate,p_ir
p_ir,RptItemBaseCostPriceReportSelect,p_ir
p_ir,RptItemBasePriceAnalysisListByItemCode,p_ir
p_ir,BrowseInventoryWords,p_ir
p_ir,ViewAWhseTransfer,p_ir
p_ir,UpdateItemWarehouseBaseCostBasePriceForOneItemOnly,p_ir
p_ir,BrowseItemPricingGroupDesc,p_ir
p_ir,BrowsePricingDetailsByItemForCustCatAndItemUpdate,p_ir
p_ir,UpdateItemPrice,p_ir
p_ir,BrowseInventoryMasterForSupplierCostUpdateTS,p_ir
p_ir,UpdateSerialNoBatchNoDetails,p_ir
p_ir,BrowseWhseAreaDesc,p_ir
p_ir,RptPriceListByItemCodeCustPrcCatReportSelect,p_ir
p_ir,ViewWarehouseDetails,p_ir
p_ir,UpdateItemCostForOneItemOnly,p_ir
p_ir,BrowseWarehousesForEnquiry,p_ir
p_ir,UpdatePricingDetailsByCustCatWhseAndItemPricingGrp,p_ir
p_ir,RptItemCostAnalysisListSelect,p_ir
p_ir,ViewInventoryWhseFileForDataCaptureCopy,p_ir
p_ir,CopyINVMASTDetails,p_ir
p_ir,ImportSupplierPriceList,p_ir
p_ir,PriceMaintenanceControl,p_ir
p_ir,CopyWarehouseItemDetails,p_ir
p_ir,AssembleAnItem,p_ir
p_ir,UpdateCustomerContractDetails,p_ir
p_ir,BrowsePricingDetailsByCustCatAndItem,p_ir
p_ir,SupplierCostMaintenanceControlTS,p_ir
p_ir,RptPriceListByItemClassSeqAndItemCodeCustPrceCatPS,p_ir
p_ir,UpdateIwhSuppFile,p_ir
p_ir,BrowseItemCostChanges,p_ir
p_ir,RptPriceListByItemClassSeqAndItemCodeNPS,p_ir
p_ir,RptStockTakeCountSheet,p_ir
p_ir,BrowseInventoryExcludeWords,p_ir
p_ir,BrowseReportMajorItemClass,p_ir
p_ir,ConfirmAssemble,p_ir
p_ir,RptItemClassList,p_ir
p_ir,ResetLastStockTakeToCurrentStockTakeTS,p_ir
p_ir,UpdateStockTakeSelectionDetails,p_ir
p_ir,BrowseInventoryWhseFileForStockStatus,p_ir
p_ir,RaiseStocktakeGLJournal,p_ir
p_ir,UpdateItemPricingGroupDesc,p_ir
p_ir,UpdatePricingDetailsByWhseAndItemPricingGrp,p_ir
p_ir,UpdateInventoryMaster,p_ir
p_ir,UpdateUomDesc,p_ir
p_ir,BrowseInvWhseStndCostPriceTranHistory,p_ir
p_ir,BrowseInvWhseTranHistoryForJob,p_ir
p_ir,RptPriceListForCustPricingCategoryByItemClassSeq,p_ir
p_ir,CreateAnInterCoyTransferFromInvWhseTran,p_ir
p_ir,BrowseCONTRACT,p_ir
p_ir,BrowseCustomersAndTheirContracts,p_ir
p_ir,RptItemList,p_ir
p_ir,ResetInventoryBaseCostToBOMCostAndListChanges,p_ir
p_ir,RptItemListByItemClass,p_ir
p_ir,RptCostPriceAnalysisByItemClassForWhse,p_ir
p_ir,BrowseInventoryMasterForEnquiry,p_ir
p_ir,BrowseInventoryMasterForSupplierChange,p_ir
p_ir,ConfirmSPLIT,p_ir
p_ir,RptStdJobInventoryWarehouseCostAnalysisReport,p_ir
p_ir,BrowseShippedItemDesc,p_ir
p_ir,BrowseInventoryWhseFileForDatacapture,p_ir
p_ir,RptSuppliersCostListForItemsWithin30Days,p_ir
p_ir,RptCostList,p_ir
p_ir,RptPriceListByItemCode,p_ir
p_ir,BrowseStockTakesForEntry,p_ir
p_ir,RecalculateBOMCostsAndPrices,p_ir
p_ir,UpdatePricingDetailsByItemPricingGrp,p_ir
p_ir,RptPriceListForCustomerByItemClassSelect,p_ir
p_ir,RptValuationReport,p_ir
p_ir,BrowseItemCodeChanges,p_ir
p_ir,WhseGenerationPromptForAllInventory,p_ir
p_ir,ViewWarehouseDetailsNLR,p_ir
p_ir,BrowsePricingDetailsByItem,p_ir
p_ir,UpdateSupplierCostsEffectiveDateTS,p_ir
p_ir,ResetAvailableStock,p_ir
p_ir,RptItemWhseBaseCostBasePriceAnalysisByItemCode,p_ir
p_ir,ViewInventoryMasterForDataCaptureCopy,p_ir
p_ir,RecostBOMControl,p_ir
p_ir,RptItemBaseCostAnalysisListByPreferredSupplier,p_ir
p_ir,RptStockTakeConfirmedValuationSummaryReport,p_ir
p_ir,UpdateContractItemPriceForInventoryMaster,p_ir
p_ir,UpdateInventoryExcludeWords,p_ir
p_ir,RptContractPriceBaseCostAnalysisByItemCode,p_ir
p_ir,BrowseInvWhseForStockTran,p_ir
p_ir,RptBOMInventoryWarehousePriceAnalysisReport,p_ir
p_ir,RptItemBasePriceAnalysisListSelect,p_ir
p_ir,CreateAnInterCoyTransfer,p_ir
p_ir,RptStockValuationReport,p_ir
p_ir,RptBOMInventoryWarehouseCostAnalysisReportSelect,p_ir
p_ir,UpdateCostingCategoryDesc,p_ir
p_ir,RptPriceListByItemClassSeqAndItemCodeCustPrceCatPSWithQtyBreaks,p_ir
p_ir,UpdateInterCoyTransfers,p_ir
p_ir,ResetSOHOnCOSTCHANGERecords,p_ir
p_ir,BrowseSPLITHeader,p_ir
p_ir,CopyINVWHSDetails,p_ir
p_ir,RptPriceListByItemClassAndItemCodeNPS,p_ir
p_ir,RptPriceListByItemClassSeqAndItemCodeCustPrceCatPSSAVEFORTEST,p_ir
p_ir,CancelAStocktake,p_ir
p_ir,BrowsePricingDetailsByCustCatWhseAndItemPricingGrp,p_ir
p_ir,ResetStandardCostToBomCostWarning,p_ir
p_ir,RptStocktakeValuationReportSelect,p_ir
p_ir,RptPriceListForCustomerByItemClassSeq,p_ir
p_ir,UpdateItemWarehousePrice,p_ir
p_ir,RptStockStatusReportByItem,p_ir
p_ir,FreezeSOHForStocktake,p_ir
p_ir,BrowseItemClass,p_ir
p_ir,RptPOCheckListSelect,p_ir
p_ir,BrowsePricingDetailsByCustCatWhseAndItem,p_ir
p_ir,UpdateItemComments,p_ir
p_ir,UpdatePromotion,p_ir
p_ir,UpdateItemCostByWhseSupplierPct,p_ir
p_ir,ConfirmStocktakeAndUpdateAuditFile,p_ir
p_ir,SelectStocktakeDateForSummaryReport,p_ir
p_ir,BrowseInventoryMasterForItemClassChange,p_ir
p_ir,RptPriceListByItemCodeReportSelect,p_ir
p_ir,RptPriceListByItemClassSeqAndItemCodePS,p_ir
p_ir,RptStockStatusReportBySupplier,p_ir
p_ir,ItemClassMaintenanceControl,p_ir
p_ir,UpdatePricingEffectiveDate,p_ir
p_ir,RptStockStatusForEmployeeSelect,p_ir
p_ir,ResetInventoryBasePriceToBOMPriceAndListChanges,p_ir
p_ir,UpdateWhseCategory,p_ir
p_ir,UpdateCONTRACT,p_ir
p_ir,RptSuppliersCostListByClassSeqAndItemCodeWithBaseCostNPS,p_ir
p_ir,RptItemListByItemClassSeqNoPageSkip,p_ir
p_ir,RptItemListByPricingGroup,p_ir
p_ir,RptItemListWithForINVMastDelete,p_ir
p_ir,BrowsePricingDetailsByItemPricingGrp,p_ir
p_ir,ViewInventoryWhseFile,p_ir
p_ir,BaseCostAndPriceMaintenanceControl,p_ir
p_ir,UpdateCustCatPriceForItem,p_ir
p_ir,BrowseInvWhseForCostsUpdate,p_ir
p_ir,UpdateCustCatItemPrice,p_ir
p_ir,BrowseCounts,p_ir
p_ir,RptCostPriceAnalysisForWhseSelection,p_ir
p_ir,RptPriceListForCustPricingCategoryByItemClassSelect,p_ir
p_ir,RptItemListByPreferredSupplier,p_ir
p_ir,AddAnItemToStocktake,p_ir
p_ir,RptPOCheckList,p_ir
p_ir,ViewInventoryMaster,p_ir
p_ir,BrowseInventoryWhseFileOLD,p_ir
p_ir,BrowseCompaniesForDefaultBaseCostValues,p_ir
p_ir,BrowseWhseTransfers,p_ir
p_ir,RptStockTakeValuationReport,p_ir
p_ir,RptItemWarehouseListByLocation,p_ir
p_ir,BrowsePricingDetailsByWhseAndItemPricingGrp,p_ir
p_ir,UpdateImageLinkageFileForInvMaster,p_ir
p_ir,CreateAnItem,p_ir
p_ir,RptStockTakeConfirmedVariationReport,p_ir
p_ir,UpdateItemMasterBaseCostBasePriceForOneItemOnly,p_ir
p_ir,RptSuppliersCostListSelect2,p_ir
p_ir,BrowseInterCoyTransfers,p_ir
p_ir,RptStockTakeStatus,p_ir
p_ir,CreateATransferFromInvWhseTran,p_ir
p_ir,RptSuppliersCostListSelect,p_ir
p_ir,RptBOMInventoryWarehouseCostAnalysisReport,p_ir
p_ir,ResetItemBasePriceAnalysisListSelect,p_ir
p_ir,BrowseBOMStockStatus,p_bm
p_ir,CalculateAvailableStock,p_com
p_ir,CalculateBasePriceAndVariation,p_com
p_ir,CreateADocketForInterCoyTfer,p_com
p_ir,CreateADocketForWhseTfer,p_com
p_ir,FormatGLAccount,p_com
p_ir,GetPostingYearPeriod,p_com
p_ir,GetSupplierForWhseItem,p_com
p_ir,GetSupplierForItemMaster,p_com
p_ir,LoadWords2File,p_com
p_ir,PricingCalculation,p_com
p_ir,Write2Log,p_com
p_ir,SetWordFilename,P_DATA
p_ir,SetGlobalsFromCompanyAndEmployee,P_DATA
p_ir,SetWarehouseBaseCostToInvMasterBaseCost,p_fix
p_ir,ResetOnOrderQtys,p_po
p_ir,SelectCustomer,p_sel
p_ir,SelectDescription,p_sel
p_ir,SelectItemClass,p_sel
p_ir,SelectSalesTaxCode,p_sel
p_ir,SelectInventoryItemA,p_sel
p_ir,SelectSupplier,p_sel
p_ir,SelectWarehouse,p_sel
p_ir,SelectInventoryItem,p_sel
p_ir,SelectImageRecord,p_sel
p_ir,SelectPriceCat,p_sel
p_ir,SelectInventoryItemAndWhse,p_sel
p_ir,SelectEmployee,p_sel
p_ir,SelectBranch,p_sel
p_ir,SelectItemClassA,p_sel
p_ir,SelectSupplier1,p_sel
p_ir,SelectCostTypeToUse,p_sel
p_ir,SelectStockTakeMajorItemClass,p_sel
p_ir,SelectReportMajorItemClass,p_sel
p_ir,SelectCONTRACT,p_sel
p_ir,ResetAllocatedAndBackorderStockQtys,p_so
p_ir,ResetRequisitionedQtys,p_wr
p_is,RptCustomerJobSiteList,p_is
p_is,DeleteWebInspectionFilesForACustomer,p_is
p_is,PrintInspectionLetter,p_is
p_is,PrintInspectionCertificate,p_is
p_is,UpdateTestCertCatDesc,p_is
p_is,RptInspectionResultSheetByLocationPDF,p_is
p_is,CopyInspectionItemsToAllSitesForCustomer,p_is
p_is,UpdateInspectionColour,p_is
p_is,RptRegisterOfEquipmentByLocationForLH,p_is
p_is,LoadSiteLocationDetails,p_is
p_is,TestingCertificateMaintenanceControl,p_is
p_is,RptScheduledInspectionsReport,p_is
p_is,RptRegisterOfEquipmentByLocationPDF,p_is
p_is,RptIndividualItemsDueForInspectionReport,p_is
p_is,RptCustomerAssetInspectionHistoryListByLocationOnLH,p_is
p_is,RptRegisterOfEquipmentByLocationForPlain,p_is
p_is,UpdateTestCertificatesStatement,p_is
p_is,RptIndividualItemsDueForServiceReport,p_is
p_is,ReportExportToCSVPrompt,p_is
p_is,RptInspectionResultSheetByLocationForLH,p_is
p_is,BrowseFaultCodes,p_is
p_is,RptRegisterOfEquipmentByLocation,p_is
p_is,CheckForNoInspectionLines,p_is
p_is,RptInspectionResultSheetByLocationForLHSAVE,p_is
p_is,BrowseCUSTOMERSForInspectionSites,p_is
p_is,RptSitesForABranchReport,p_is
p_is,BrowseCompliesToTestProcedureDescription,p_is
p_is,ResetScheduledDates,p_is
p_is,BrowseTestCertificateStatements,p_is
p_is,SelectReportTypeForLetter,p_is
p_is,UpdateCompliesToTestProcedureDescription,p_is
p_is,ResetInactiveFlagForActionCondemned,p_is
p_is,RptInspectionWorkSheetByItemClass,p_is
p_is,CheckForBlankInspectionLines,p_is
p_is,BrowseInspections,p_is
p_is,BrowseSiteInspectionColours,p_is
p_is,DeleteInspectionBOMLines,p_is
